indice_sueno_salud_mental,indice_actividad_corporal,indice_habitos_saludables,indice_contexto_socioambiental,indice_carga_clinica,valor_real,valor_predicho,residuo
0.6915,-0.016,0.297,0.0594,0.4271,55.7351,58.1449,-2.4099
-0.5276,-0.3459,-0.9043,0.0348,0.4271,33.342,31.9617,1.3803
0.9911,0.9047,0.1665,1.2253,0.4271,76.9691,78.8087,-1.8396
-0.3973,-0.4133,-0.1709,-0.2367,0.4271,35.7409,36.3536,-0.6127
-0.3734,-1.3545,0.5378,-0.9327,-2.3842,-2.3077,-6.7576,4.4499
-1.7023,-0.9509,-0.4726,-0.1041,0.4271,12.2735,14.9271,-2.6536
0.9873,0.9415,-0.3699,0.3015,0.4271,71.2441,68.6326,2.6115
0.2036,0.4857,-0.1244,0.3977,0.4271,54.8206,57.6683,-2.8477
0.7256,0.7397,0.7121,-0.4711,0.4271,68.1339,66.5132,1.6206
-0.2446,-1.3995,-0.2441,-0.4114,-2.3842,-9.1716,-8.2766,-0.895
0.8059,-0.1819,0.6566,0.566,0.4271,68.9922,63.7929,5.1993
-0.7519,-0.5868,-0.5238,0.2269,-2.3842,-5.1012,-2.2884,-2.8128
-0.0661,-0.9726,-1.0358,-0.6694,0.4271,30.7998,23.9518,6.848
-0.2074,-0.3519,-0.942,0.1948,0.4271,30.9462,36.1457,-5.1995
-0.6007,-0.5614,0.4405,0.1989,-0.8474,22.9902,25.0994,-2.1093
-0.5037,-0.7624,-0.4743,-0.5265,-1.1097,5.4198,8.6812,-3.2613
0.96,-0.0055,0.115,0.3462,0.4271,58.0652,61.7322,-3.667
-0.7514,-0.798,-1.3573,-0.6169,-2.3842,-15.1534,-16.9345,1.7811
1.507,0.5813,0.9448,0.8533,0.4271,87.3842,84.1,3.2842
0.1361,0.0638,0.18,0.083,0.4271,66.0569,52.3553,13.7016
-1.5026,-1.3908,-0.456,-0.772,-2.3842,-23.3285,-25.7945,2.466
-0.0861,0.2256,-0.3349,-0.1543,0.4271,47.7684,46.1832,1.5853
-0.2911,0.5701,0.451,-0.4009,0.4271,58.8704,52.1921,6.6783
-0.6015,-0.378,0.7822,-0.233,-0.8474,23.773,26.7794,-3.0064
-0.904,-0.4276,-0.1016,-0.0806,0.4271,34.3848,32.3815,2.0033
-0.7853,-0.0651,0.1071,-0.6085,-0.8474,23.8756,20.5256,3.35
0.0286,0.1663,-0.0515,-0.0523,0.4271,41.5847,49.6359,-8.0512
0.8415,-0.0935,0.4609,-0.086,0.4271,61.9819,59.1316,2.8503
-0.9753,-0.1021,-0.5282,-0.6096,0.4271,38.2705,28.32,9.9505
0.0093,-1.0352,-0.0161,0.2887,-1.1097,22.9298,20.3016,2.6282
0.7563,0.6618,0.462,0.1315,0.4271,74.0058,68.2312,5.7746
-1.5774,-0.3286,0.6912,-1.1516,-2.3842,-10.2769,-8.4629,-1.814
-0.1278,-0.5827,-0.1441,0.7972,-2.3842,9.9184,11.3308,-1.4124
0.6828,0.7213,-0.1556,0.0627,0.4271,59.7482,62.8838,-3.1356
0.7747,1.0331,-0.1782,0.3014,0.4271,70.7842,68.8596,1.9247
-0.5743,-1.1583,0.4813,0.4585,-2.3842,11.2154,2.5311,8.6843
1.1735,0.0421,1.0835,0.1138,0.4271,67.0816,70.3919,-3.3103
1.2441,0.8067,1.0835,0.1374,0.4271,82.9553,79.9103,3.0451
-0.6739,-0.8642,0.0163,-0.2561,-2.3842,0.9067,-3.7748,4.6815
0.6712,0.5525,0.1423,0.4371,0.4271,70.7829,65.7551,5.0278
0.3147,1.4552,0.2664,-0.0808,0.4271,59.2013,69.441,-10.2397
1.2313,0.9984,0.6796,-0.4052,0.4271,72.7292,75.0484,-2.3192
-0.4406,-0.2149,-1.0375,0.4718,0.4271,50.4875,36.3789,14.1086
0.9951,0.7297,-0.0233,0.2296,0.4271,62.0299,68.5014,-6.4716
0.3082,-0.5289,0.3221,0.5227,0.4271,60.6074,51.6833,8.9241
1.1015,1.6192,0.3455,0.0271,0.4271,70.1301,81.0745,-10.9444
1.031,0.551,0.0591,-0.6794,0.4271,66.1982,61.1925,5.0058
-1.4012,0.0949,-0.0152,-0.4837,0.4271,32.0706,30.7939,1.2766
-0.6395,1.0111,-1.2053,-0.8845,0.4271,36.2373,37.314,-1.0767
-0.1191,0.4518,0.1767,-0.745,0.4271,41.0006,48.2034,-7.2028
-0.8514,-1.1585,-1.5434,-0.8352,-1.1097,-3.7107,-9.8688,6.1581
-1.8407,-0.6073,-0.5302,-0.6953,-0.8474,1.3184,-2.3861,3.7046
-0.1397,0.627,0.0446,0.157,0.4271,57.486,55.2056,2.2805
-0.4519,-0.0829,-0.5414,-0.748,0.4271,39.8692,33.0794,6.7898
-0.4803,-0.9283,-1.8615,0.6703,0.4271,32.9466,22.9709,9.9757
0.0884,0.1412,-0.248,0.1284,0.4271,46.8276,49.7382,-2.9106
-0.3392,0.2539,-0.006,-0.5445,0.4271,36.6898,43.609,-6.9192
0.3329,0.3883,-0.8781,-0.119,0.4271,52.7161,48.5684,4.1477
-0.9414,-0.4135,0.6845,-0.1035,-0.8474,18.8657,22.8871,-4.0214
0.1731,-0.379,0.2344,-0.0118,0.4271,36.8611,47.5315,-10.6704
0.0542,-0.38,0.6658,0.6284,0.4271,50.9008,54.0169,-3.1161
-0.19,0.7969,-1.0079,-0.1101,0.4271,56.8856,46.6244,10.2612
0.9044,0.6429,-0.4375,1.0678,0.4271,67.4916,69.1934,-1.7018
-1.4111,-1.0023,-0.7415,-0.1437,-0.8474,-1.7955,-0.0158,-1.7797
-0.1412,0.8491,0.2142,0.0182,0.4271,54.7518,58.0277,-3.2759
-1.0259,-0.3606,-0.5605,-0.5907,-1.1097,2.4129,6.4955,-4.0826
-0.6083,0.4172,-0.4226,-0.0817,0.4271,35.3335,42.5721,-7.2385
0.2804,-0.0129,0.5804,0.1406,0.4271,55.701,56.5194,-0.8184
0.6001,0.3034,0.1441,-0.0252,0.4271,61.3951,58.9923,2.4028
0.4371,-0.0236,-0.3617,-0.0217,-0.8474,31.2731,34.5599,-3.2868
1.3236,-0.293,-0.137,0.4808,-1.1097,41.0794,43.1352,-2.0558
0.3965,0.1962,-0.1527,-0.7249,0.4271,52.8636,48.4586,4.405
0.4243,-0.119,0.5223,-0.2919,0.4271,57.0651,53.4139,3.6512
1.1391,0.4949,0.557,1.1397,0.4271,73.9365,78.1945,-4.258
-0.5503,-0.0577,0.2249,-0.0044,0.4271,38.1387,43.3717,-5.233
0.2027,-0.7696,0.1533,-0.1797,0.4271,39.2186,41.6664,-2.4478
1.081,1.2267,-0.8667,0.1246,0.4271,71.1211,67.7913,3.3298
0.0954,-0.784,-0.2511,-0.3444,0.4271,28.1387,36.0985,-7.9598
0.0861,1.4978,0.2655,1.0946,0.4271,69.2134,75.634,-6.4206
0.6562,0.7013,-0.0739,0.0169,0.4271,73.7391,62.6825,11.0566
-0.6077,-0.8483,-1.0154,-0.4528,0.4271,20.2864,21.2093,-0.9229
1.1188,0.1495,-0.0979,0.3254,0.4271,59.3262,63.3947,-4.0685
-0.3779,0.2806,-1.9177,0.5975,-0.8474,19.1226,21.5837,-2.461
-0.621,-0.6405,0.4118,-1.0646,-0.8474,15.1801,14.99,0.1901
0.9357,1.2559,0.6815,0.3404,0.4271,80.6042,79.9743,0.6298
0.9612,1.1517,0.4745,0.1734,0.4271,65.2471,76.3224,-11.0753
-0.5258,-1.0231,-1.0185,0.0506,-0.8474,8.2717,8.4551,-0.1835
-0.682,-1.0231,0.0454,-0.4546,-2.3842,-3.5838,-6.8031,3.2193
1.427,1.1826,0.2031,0.1563,0.4271,78.4579,79.4537,-0.9958
0.8428,-0.2156,0.1649,-0.4423,0.4271,46.627,53.017,-6.39
0.0395,-1.2412,-0.1192,-0.3018,0.4271,31.938,31.6692,0.2688
-0.416,-0.3368,-0.6543,-0.7837,-2.3842,-8.97,-3.9063,-5.0637
1.5085,1.574,-0.0762,0.4865,0.4271,76.1656,84.8755,-8.7099
-1.2286,-1.4294,-0.5365,-0.1461,-2.3842,-18.9864,-19.5599,0.5735
-1.2326,-0.2195,0.3881,-0.0226,0.4271,32.6707,35.3724,-2.7017
0.6084,0.3845,0.3178,0.1504,0.4271,65.328,62.5507,2.7772
-1.5321,-1.4334,0.4639,-1.1027,-2.3842,-22.0701,-21.8099,-0.2602
0.0023,0.6316,-0.1221,0.2766,0.4271,60.0338,56.3289,3.7049
-1.276,-1.0254,-0.0282,-0.9513,-2.3842,-11.2806,-17.2122,5.9316
1.4307,1.7455,0.7639,0.479,0.4271,93.081,92.3806,0.7004
0.4021,-0.7063,0.4559,-0.1273,-2.3842,14.7642,13.8075,0.9567
-1.5838,-1.38,-0.0202,-0.6648,-2.3842,-22.9595,-22.4437,-0.5158
-1.4018,-1.3471,-0.2681,-0.3543,0.4271,8.774,13.5274,-4.7535
0.8349,0.0994,0.3299,-0.2152,0.4271,64.5702,59.3235,5.2467
0.9163,1.0547,0.4962,-0.1294,0.4271,64.1428,72.8133,-8.6704
0.6607,1.764,0.1902,-0.1313,0.4271,77.0623,75.6842,1.3781
1.3371,0.4829,-0.0135,0.4112,0.4271,78.6901,70.7284,7.9617
0.0022,0.4319,-0.1454,-0.0779,0.4271,53.945,51.4385,2.5065
1.1582,-0.019,0.5486,-0.0393,0.4271,70.8673,64.36,6.5073
0.2665,0.06,-0.3655,0.2858,0.4271,61.3427,50.9219,10.4208
-0.6428,-0.2188,-1.3642,-1.0606,0.4271,17.4769,21.0031,-3.5261
0.6678,0.3729,0.3331,0.2697,0.4271,61.5484,64.0041,-2.4557
-0.6686,-0.545,-1.6109,-0.3935,-2.3842,-9.7544,-13.6007,3.8463
1.352,1.3307,0.3258,0.4789,0.4271,88.9318,83.503,5.4288
0.6878,0.4951,0.4482,0.1797,0.4271,61.3602,65.8518,-4.4915
-0.5526,-1.2181,-0.2469,0.0423,-2.3842,-2.8795,-6.4048,3.5254
0.406,0.3186,0.1794,-0.2861,0.4271,57.0857,55.5425,1.5432
0.0045,0.5044,0.6769,0.3726,0.4271,59.1825,61.7368,-2.5542
-0.3089,0.4457,0.5135,-0.0869,0.4271,57.3439,53.2677,4.0762
1.0343,0.7139,0.4867,-0.16,0.4271,62.6909,69.9593,-7.2684
-0.5902,0.0549,-0.0241,0.0402,0.4271,45.5564,42.6061,2.9502
0.3145,-1.3714,0.2453,0.4593,-2.3842,11.5566,7.8476,3.709
-0.7594,-1.2566,-0.9427,-0.2328,-0.8474,2.1309,1.9396,0.1913
0.1988,-0.2869,1.0598,0.7366,0.4271,69.565,60.3953,9.1697
-0.1625,0.1321,0.5309,0.1568,0.4271,51.5521,53.1372,-1.5851
0.8883,-0.1604,0.0921,-0.3083,0.4271,50.3611,54.4963,-4.1352
1.1306,0.38,0.4508,0.4643,0.4271,64.1415,71.2995,-7.1581
-0.8039,-1.2585,-0.8331,0.3619,-2.3842,-10.2981,-11.8385,1.5404
0.2035,0.6814,0.2982,-0.5136,0.4271,61.2668,56.7846,4.4822
0.9239,0.8731,0.2152,0.0833,0.4271,73.9059,70.1693,3.7366
1.1959,1.2436,0.5136,0.9845,0.4271,84.7232,85.8079,-1.0847
-0.2985,-1.0662,-0.1527,-0.5058,-0.8474,7.362,13.1987,-5.8367
-0.8101,-0.7054,-0.9689,-0.6436,0.4271,15.3058,19.6781,-4.3722
0.2697,-0.4324,0.2609,0.089,-2.3842,16.6079,15.4713,1.1366
0.9134,1.0246,-0.0908,0.7297,0.4271,73.1478,73.8992,-0.7514
-0.4707,-1.4685,-0.19,0.1973,-2.3842,-7.6446,-6.8277,-0.8169
-1.9244,-0.2284,-0.3507,0.1191,0.4271,23.0697,23.1613,-0.0916
0.3522,0.3643,0.473,0.0509,0.4271,63.0383,60.0815,2.9568
-1.5907,0.1902,0.2012,0.2234,0.4271,36.666,36.4154,0.2506
0.5341,0.8208,0.4704,-0.0795,0.4271,69.0348,66.2363,2.7985
-0.3212,-0.2267,0.251,0.2363,0.4271,49.5435,45.8017,3.7418
0.1582,0.043,0.1361,0.1505,0.4271,47.2746,52.4896,-5.2151
0.4678,-0.1641,-0.7418,0.2039,-2.3842,6.0548,13.6963,-7.6415
1.2368,0.0199,0.2833,0.8283,0.4271,71.4792,69.6308,1.8484
-0.8419,-0.1085,0.701,-0.6985,-2.3842,11.553,5.1176,6.4354
-0.5293,-0.0133,-0.0478,-0.6041,0.4271,42.186,37.8311,4.3549
0.5573,-0.4331,-1.0278,0.0679,0.4271,41.5118,41.8837,-0.3718
0.8032,-0.708,0.8005,-0.9889,0.4271,41.93,48.1473,-6.2172
-0.6485,-0.505,-0.6273,-0.0199,-0.8474,17.5322,15.4864,2.0458
-0.2445,0.5315,-0.7616,-0.2376,0.4271,38.1895,44.064,-5.8745
1.612,1.1304,0.5215,0.3875,0.4271,89.9905,84.9069,5.0836
1.2817,1.4398,0.0411,-0.1732,0.4271,74.3641,77.2517,-2.8877
0.8291,0.2184,0.2721,-0.1745,0.4271,60.4047,60.4376,-0.0329
0.0669,-0.1818,-0.0451,-0.2917,-2.3842,6.9283,11.1173,-4.189
-0.9132,-1.073,-0.0134,-0.2631,0.4271,26.1128,24.4362,1.6766
0.7343,0.3143,0.5787,0.2937,0.4271,69.6706,66.1125,3.5581
-0.7278,-0.9219,-0.0898,-0.4045,0.4271,29.6838,26.5515,3.1323
-1.4983,-1.0518,-1.1072,0.0412,0.4271,12.1023,12.107,-0.0047
0.6182,-0.1027,0.0593,0.0752,0.4271,50.327,54.6656,-4.3387
-1.3608,-0.4251,0.119,-0.5503,0.4271,25.1708,25.9496,-0.7788
0.2322,-0.8829,-0.0941,-0.045,-2.3842,9.3858,6.3415,3.0443
-0.7268,-0.3493,-0.7189,-0.2957,-0.8474,8.9857,13.7758,-4.79
-0.8748,-0.4098,-1.0242,-0.3015,-2.3842,-6.9247,-9.1367,2.212
0.1727,-0.1952,-0.6024,-0.6271,0.4271,28.909,38.8803,-9.9713
0.4084,1.9856,-0.5241,0.6901,0.4271,82.0675,75.6863,6.3812
0.6435,0.595,-0.1807,-0.6478,0.4271,58.5416,55.9111,2.6305
0.5883,-1.1614,0.3494,-0.0336,0.4271,40.7951,43.9164,-3.1213
0.8945,1.5342,0.3031,0.3963,0.4271,83.3545,80.1401,3.2144
1.1088,0.9842,-0.12,0.0869,0.4271,69.8263,70.8456,-1.0193
1.4317,0.6868,0.1565,0.6414,0.4271,81.4493,76.9433,4.506
-0.7229,-0.4786,0.9213,-0.605,0.4271,36.8897,37.9735,-1.0839
-0.1234,-0.6757,0.1097,-0.4488,0.4271,33.1514,37.0224,-3.8711
-1.2237,-1.289,0.5804,0.0267,0.4271,18.4749,25.2646,-6.7896
0.2667,0.9457,-0.4732,0.1513,0.4271,65.3316,59.1207,6.2109
0.7512,0.4715,0.529,-0.3959,0.4271,56.0793,62.8866,-6.8073
-0.5909,-0.5014,-0.1185,0.088,0.4271,42.6096,35.9495,6.6601
0.4379,-0.8247,-0.3705,-0.0738,0.4271,27.1866,40.2726,-13.086
-0.4183,-0.6487,0.5571,-0.3298,0.4271,43.8273,38.435,5.3923
0.3203,-0.6913,-0.5941,0.605,0.4271,52.8266,43.5114,9.3152
-0.2582,-0.5162,-0.3728,-0.5782,0.4271,35.4332,32.7599,2.6733
-0.3782,-0.3088,0.3666,0.2947,0.4271,38.0954,45.562,-7.4666
0.0859,-1.5007,0.9502,0.1776,0.4271,34.6718,40.8087,-6.1369
-1.2527,-1.067,0.7354,0.4133,-2.3842,-3.5501,-2.0703,-1.4799
-1.6318,-1.0768,-0.2639,0.1806,-2.3842,-13.2467,-15.5466,2.2999
1.2965,0.394,0.7007,0.2598,0.4271,73.3664,73.7354,-0.369
-0.2725,-0.1298,-0.619,0.4001,0.4271,41.4736,41.8579,-0.3843
-0.5525,-0.265,0.6183,0.4748,0.4271,49.9944,47.3764,2.618
0.6444,1.2202,0.2376,0.1951,0.4271,68.8452,72.0267,-3.1815
-0.4179,-0.8096,0.2609,0.2656,0.4271,31.2858,38.4905,-7.2047
1.0734,1.1219,0.1007,0.5058,0.4271,80.0549,76.6235,3.4314
-0.2841,-0.0835,0.3091,0.0588,0.4271,55.0425,47.0221,8.0205
0.8305,-0.5401,0.4204,0.2377,0.4271,58.8066,55.9287,2.8779
1.0279,1.0933,-0.0653,0.9851,0.4271,83.3045,77.8694,5.435
-0.2198,1.0687,0.0162,-0.6998,0.4271,65.0704,53.1413,11.929
0.6512,0.5659,0.7895,0.5935,0.4271,77.4183,71.7579,5.6604
0.2363,0.5147,0.5291,-0.1744,0.4271,58.8209,59.3956,-0.5747
-0.324,-0.896,0.3596,0.4324,0.4271,39.0564,40.4438,-1.3874
-0.6125,-0.7842,0.5617,-0.4523,-0.8474,17.4437,18.8734,-1.4297
-0.8277,0.6945,0.131,-0.6337,0.4271,50.4734,43.7628,6.7106
-0.2341,-0.9129,-0.3457,0.0713,0.4271,35.8958,33.2799,2.6159
1.2281,1.1671,0.6663,0.8366,0.4271,77.5546,85.4409,-7.8863
0.259,-0.8502,-0.0981,0.2843,-0.8474,24.4577,27.513,-3.0552
-0.5622,-0.7775,0.3023,-0.6127,0.4271,42.8007,31.5178,11.283
-0.5555,-0.6432,-0.843,-0.795,0.4271,14.4729,23.0215,-8.5487
1.2307,0.024,-0.0686,0.1046,0.4271,71.8992,61.8737,10.0255
0.4148,0.0716,-0.2356,0.2061,0.4271,58.194,53.0872,5.1068
0.4108,0.7356,0.0478,0.1972,0.4271,65.445,62.6304,2.8145
0.0558,0.1425,0.4714,-0.5099,0.4271,56.1168,50.5013,5.6155
0.3907,-0.8652,-0.0656,0.1927,0.4271,34.8064,43.5093,-8.7029
0.2451,0.0914,-0.6451,-0.9789,0.4271,40.8852,40.1054,0.7797
-0.2784,-0.5971,-0.0644,-0.214,0.4271,31.4049,36.5384,-5.1335
0.2906,-0.5095,0.5733,-0.7776,0.4271,48.798,44.6078,4.1902
1.0059,0.5321,0.1133,-0.0548,0.4271,67.2491,65.4696,1.7795
0.0212,0.8334,0.0812,0.271,0.4271,56.8037,60.3254,-3.5217
0.0647,0.526,0.529,0.1779,0.4271,72.6469,60.1326,12.5143
0.2802,-0.5003,-0.4735,-0.632,0.4271,32.8651,37.5594,-4.6943
-0.6875,-0.9551,-0.9958,-0.0036,-0.8474,7.9665,7.2851,0.6814
-0.1662,-0.3546,0.5597,-0.003,0.4271,48.2284,46.7345,1.4938
-0.3409,0.2921,0.0868,0.1261,0.4271,49.7909,49.3958,0.3952
-0.0603,0.1232,-0.9466,0.3298,0.4271,47.6415,43.9678,3.6737
-0.1526,0.2376,-0.205,-0.0956,0.4271,42.0345,47.0135,-4.979
0.9705,0.7978,0.7603,-0.4944,0.4271,69.6148,69.9999,-0.3851
1.1434,0.816,-0.7129,-0.1186,0.4271,64.514,63.3349,1.179
0.7025,-0.6843,0.2906,0.7457,0.4271,50.0809,55.4691,-5.3882
-1.0365,-0.8598,-0.2875,-1.2263,-2.3842,-14.5838,-16.6908,2.107
-0.2779,0.176,0.3784,0.4575,0.4271,54.8577,53.311,1.5467
0.9898,1.2781,0.2082,0.0569,0.4271,72.3776,75.1922,-2.8147
-0.5378,-1.079,-1.0311,0.2707,0.4271,16.817,24.2718,-7.4547
0.5552,1.7251,0.335,-0.2648,0.4271,75.7711,74.3005,1.4706
-0.0535,-0.3972,0.0069,0.2099,0.4271,46.1174,44.6911,1.4263
0.2275,0.899,0.535,-0.1772,0.4271,65.1645,63.6488,1.5156
-0.1578,-0.4752,0.33,-0.2367,0.4271,34.1423,42.0772,-7.9349
-0.7298,-0.847,0.4257,0.1476,0.4271,31.0092,35.1757,-4.1665
0.6399,0.8705,-0.1798,0.4234,0.4271,69.6697,66.4227,3.2469
-0.6248,0.4335,-0.8259,0.2423,0.4271,44.6391,41.7285,2.9106
-0.9006,-0.7444,0.1348,-0.1991,-2.3842,-3.3794,-3.5485,0.1691
-1.9244,-0.7091,-0.5132,-0.4088,0.4271,10.9019,12.8365,-1.9346
-1.4844,-1.0099,0.0126,-0.0283,-2.3842,-19.2499,-12.5411,-6.7088
-0.3257,0.4218,-1.9039,0.1503,0.4271,52.2175,35.8684,16.3491
0.5884,-0.3893,0.0538,0.1641,0.4271,58.1191,51.698,6.4211
0.2481,-0.8634,0.3588,-0.2535,-0.8474,20.4101,27.0249,-6.6148
-0.1672,-0.0895,0.3096,-0.7228,0.4271,41.4214,42.779,-1.3575
1.4785,2.2995,0.1008,0.4288,0.4271,82.1215,93.6718,-11.5504
0.6047,-0.2045,0.7963,0.3909,0.4271,65.3679,61.2417,4.1262
0.4933,-0.1763,0.6092,0.0678,0.4271,54.6035,56.6796,-2.0761
0.3257,-0.5539,-0.4734,0.7091,0.4271,40.2498,46.7657,-6.5159
0.6237,0.5152,0.7462,-0.3122,0.4271,66.2822,64.2641,2.0181
-1.2829,-1.4623,0.4931,-0.7009,-0.8474,1.4783,1.8109,-0.3326
-0.6373,0.7843,-0.0296,0.1099,0.4271,61.0198,50.7467,10.2731
-1.9244,-0.7209,-0.3524,0.4307,0.4271,18.9884,19.7765,-0.7881
-0.7751,-0.6327,0.2069,0.4762,0.4271,40.3599,37.7007,2.6592
0.3882,-0.3131,0.6304,-0.0364,0.4271,49.6193,53.4523,-3.833
-1.5022,-1.1013,-1.1548,-0.3591,-2.3842,-17.2633,-25.0401,7.7768
-0.757,-1.4757,-0.0364,-0.2583,-0.8474,1.299,6.2964,-4.9974
-0.9575,-1.0383,0.9188,0.0374,-2.3842,-1.6102,0.2137,-1.8238
1.0551,-0.0779,0.2394,-0.6529,0.4271,58.1764,55.9486,2.2277
1.1581,0.8099,-0.0116,0.0814,0.4271,75.7629,70.2091,5.5538
1.3714,1.6372,0.5463,0.5208,0.4271,84.5777,89.1442,-4.5665
0.71,1.1966,1.0616,0.6525,0.4271,82.161,81.9835,0.1775
-1.1997,-0.4115,0.166,-0.1416,0.4271,28.7532,31.0293,-2.2761
-0.6504,0.2093,-0.5424,-0.0386,0.4271,43.7116,39.1617,4.5499
0.4516,1.2634,-0.4332,0.8631,0.4271,75.5537,69.9296,5.6241
-0.1406,-0.9747,0.6732,0.0523,-0.8474,24.6538,26.1535,-1.4996
-0.4578,-0.8206,-0.5328,0.2144,-0.8474,9.2576,16.3352,-7.0776
0.4099,-1.0228,0.1748,-0.1078,-1.1097,21.488,23.4454,-1.9574
-0.3515,-0.8296,0.5391,-0.6981,0.4271,30.9985,34.4196,-3.4211
0.4713,-0.6339,0.2266,0.0722,0.4271,41.2983,48.3852,-7.0868
-0.2574,0.0951,-0.454,0.3622,0.4271,41.5202,45.5547,-4.0344
0.4692,0.4955,0.6236,0.1456,0.4271,60.3977,64.6272,-4.2295
-0.2925,-0.6301,-1.2217,-0.339,0.4271,27.2298,26.243,0.9868
0.9968,1.4579,0.2212,0.4744,0.4271,77.1834,80.2907,-3.1073
-0.5448,-0.0288,-0.8782,-0.2574,0.4271,28.3596,33.5122,-5.1526
-0.2822,0.2385,0.4701,-0.7245,0.4271,40.6053,46.4566,-5.8513
0.4031,-0.1201,-1.2826,0.1408,0.4271,40.2853,42.2974,-2.0122
0.6721,0.9532,0.5826,0.726,0.4271,86.1019,75.6665,10.4354
-0.3241,0.7625,0.4693,-0.2228,0.4271,44.9791,55.3819,-10.4028
-0.2326,0.3518,0.1865,-0.0864,0.4271,60.5785,50.5164,10.0621
1.2457,0.6809,0.7931,0.0541,0.4271,75.4315,75.6983,-0.2668
0.8054,0.2831,0.0155,0.1435,0.4271,64.0704,61.1477,2.9227
0.7499,1.7665,-0.1257,-0.2779,0.4271,66.2487,73.217,-6.9683
-0.2275,-0.3856,-0.7311,-1.1063,-0.8474,14.0361,12.9884,1.0477
-1.7647,-1.444,-1.3092,-0.6912,-0.8474,-14.865,-16.9449,2.0798
0.8452,1.4863,-0.5243,-0.2416,0.4271,59.999,68.2731,-8.2742
-0.529,-1.562,0.5978,-0.1597,-2.3842,-6.6726,-4.9235,-1.749
-0.4345,-0.2088,0.0991,-0.0762,0.4271,41.8982,41.4477,0.4505
1.4747,0.6257,0.3017,-0.1566,0.4271,71.4355,72.2866,-0.851
0.149,0.9544,-0.4276,0.2156,0.4271,60.8643,58.7554,2.1088
-1.2354,-0.2116,0.4876,-0.3481,0.4271,36.812,33.9336,2.8783
0.11,-0.1523,0.2875,-0.0273,0.4271,43.6744,49.7058,-6.0314
-1.7599,-1.1042,-0.6207,-0.5163,0.4271,10.5514,8.5814,1.97
1.1887,0.3065,0.4536,-0.1214,0.4271,65.7309,67.0464,-1.3155
0.4135,-0.0134,0.7465,0.3594,0.4271,70.7895,60.7384,10.0511
0.2134,0.598,-0.5569,-0.729,0.4271,56.759,47.8778,8.8812
0.6637,1.2106,0.4765,-0.0086,0.4271,58.7225,72.5481,-13.8256
1.5337,1.2346,0.0657,0.0463,0.4271,82.0686,79.3596,2.709
-0.3405,-0.4167,0.507,0.1212,0.4271,56.8982,44.628,12.2702
0.6712,0.5518,0.5127,-0.0703,0.4271,73.0173,65.0704,7.9469
-0.2839,0.1689,0.3705,0.135,0.4271,48.9519,50.864,-1.9121
-0.4501,-0.2477,-0.2419,-0.7313,0.4271,40.0505,33.6662,6.3843
0.2407,0.1897,-0.9644,0.8276,0.4271,51.1487,51.2633,-0.1146
-0.3134,1.1067,-0.8516,0.069,0.4271,53.0964,51.2326,1.8638
0.4949,0.6428,0.4531,-0.0961,0.4271,58.4502,63.5661,-5.1159
-1.2246,-0.8775,-1.3895,0.0315,0.4271,20.6862,14.7598,5.9264
-1.272,-0.9074,-0.9829,-0.7993,-2.3842,-20.3927,-22.1306,1.7378
-0.5462,1.0269,-0.1696,-0.0026,0.4271,41.7716,52.5907,-10.8191
-0.1027,0.4225,-0.3433,0.1509,0.4271,51.102,50.276,0.826
0.5594,-0.6288,0.1104,-0.6291,0.4271,43.0782,43.618,-0.5398
-0.2664,-0.5355,-1.5439,-0.9079,0.4271,20.5388,21.1537,-0.6149
0.1514,-0.0028,0.2657,0.7275,0.4271,58.7618,56.9096,1.8523
-1.8877,-1.615,-0.7088,-0.6137,-2.3842,-33.4411,-33.2848,-0.1563
-1.2477,-0.0022,-0.4279,-0.863,0.4271,15.5433,25.5356,-9.9923
0.4056,1.0916,0.2943,0.7286,0.4271,77.3058,72.1679,5.1379
1.0993,0.4495,0.0759,0.2831,-0.8474,47.7426,52.4605,-4.7179
-0.5197,-0.813,-1.0557,-0.0602,0.4271,27.6917,24.9682,2.7235
0.7231,-0.7375,0.2413,0.0817,0.4271,49.215,50.0964,-0.8815
-0.7801,0.0784,0.7397,-0.0596,0.4271,43.3926,46.0183,-2.6257
-1.6628,-1.4463,-1.6859,0.032,-1.1097,-15.3567,-16.8667,1.51
-0.0735,-0.671,0.3347,0.4511,0.4271,47.6441,45.5959,2.0482
1.2526,1.0642,-0.5485,0.3644,0.4271,67.3624,71.9186,-4.5562
-0.1822,-0.7647,-0.7054,0.481,0.4271,29.1923,35.5834,-6.3911
0.2296,-1.4122,-0.4504,-0.0041,-2.3842,-8.9676,-2.096,-6.8716
0.6216,0.3356,0.2928,0.2521,0.4271,65.4569,62.6567,2.8002
-0.1226,0.2864,0.9613,-0.0199,0.4271,57.2624,57.382,-0.1197
-0.2575,-0.6711,0.3062,0.9592,0.4271,55.4314,46.9361,8.4954
1.0337,0.7417,0.6231,0.5857,0.4271,66.1499,76.4985,-10.3486
0.0926,-0.0013,0.0964,0.3351,0.4271,49.091,52.2656,-3.1746
-0.6737,-0.6676,0.1579,-0.4759,0.4271,34.8995,31.3998,3.4998
0.7649,2.0572,-0.1857,0.8061,0.4271,84.0539,83.7203,0.3336
-1.099,-0.6344,0.4639,-0.4822,-2.3842,-11.9083,-3.8723,-8.036
